{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10130018626945175, 'apogeeAltitude': 800.0505732166873, 'apogeeX': 1.012302690751081, 'apogeeY': 1.0094296189053116, 'impactTime': 46.5128232988329, 'impactX': 290.53070902694856, 'impactY': -102.99022537065368, 'impactVelocity': -17.738031891251136, 'initialStaticMargin': 2.9243203789361902, 'outOfRailStaticMargin': 2.9243203789361902, 'finalStaticMargin': 2.924320378943833, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 19.751491449727876, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4022994993041142, 'drogueInflatedVelocity': 18.17650463545513}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012981847309382, 'apogeeAltitude': 800.0505806411156, 'apogeeX': 1.0122804575228324, 'apogeeY': 1.009398299772321, 'impactTime': 43.16943044768098, 'impactX': 273.1180310725902, 'impactY': -84.91737690646272, 'impactVelocity': -18.900847418737865, 'initialStaticMargin': 3.234835184352572, 'outOfRailStaticMargin': 3.234835184352572, 'finalStaticMargin': 3.234835184359102, 'numberOfEvents': 1, 'executionTime': 0.203125, 'maxVelocity': 22.102571783093794, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.027905995047342, 'drogueInflatedVelocity': 22.102571783093794}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10130368535587564, 'apogeeAltitude': 800.0505739737393, 'apogeeX': 1.0123516933669672, 'apogeeY': 1.009536205966686, 'impactTime': 44.78504977684731, 'impactX': 278.6311500885155, 'impactY': -94.67475170373464, 'impactVelocity': -17.79643074597345, 'initialStaticMargin': 3.0321700298827667, 'outOfRailStaticMargin': 3.0321700298827667, 'finalStaticMargin': 3.0321700298904566, 'numberOfEvents': 1, 'executionTime': 0.125, 'maxVelocity': 25.94294651906444, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.579581688183938, 'drogueInflatedVelocity': 25.94294651906444}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10129739878894835, 'apogeeAltitude': 800.050573070843, 'apogeeX': 1.012283532489034, 'apogeeY': 1.0094462878554216, 'impactTime': 39.35489994104327, 'impactX': 252.7276410862092, 'impactY': -59.594489969200964, 'impactVelocity': -20.056683208241854, 'initialStaticMargin': 3.043989305257236, 'outOfRailStaticMargin': 3.043989305257236, 'finalStaticMargin': 3.0439893052644917, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 31.242270357065262, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.250795405218118, 'drogueInflatedVelocity': 31.242270357065262}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127774133645032, 'apogeeAltitude': 800.0505633328962, 'apogeeX': 1.012074784069571, 'apogeeY': 1.0091875020039296, 'impactTime': 40.86662716916383, 'impactX': 262.4168655128122, 'impactY': -71.43457839871625, 'impactVelocity': -20.046820575370674, 'initialStaticMargin': 2.8806364678991248, 'outOfRailStaticMargin': 2.8806364678991248, 'finalStaticMargin': 2.880636467905901, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 22.809182505283246, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.134087354417513, 'drogueInflatedVelocity': 22.809182505283246}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10129365751807548, 'apogeeAltitude': 800.0505740127319, 'apogeeX': 1.01223800289263, 'apogeeY': 1.0093674111022894, 'impactTime': 45.60351442020315, 'impactX': 285.0835307391334, 'impactY': -98.8828596925086, 'impactVelocity': -17.934498639694354, 'initialStaticMargin': 3.1059882947625224, 'outOfRailStaticMargin': 3.1059882947625224, 'finalStaticMargin': 3.105988294769683, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 20.21824114358061, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.7373726363466078, 'drogueInflatedVelocity': 20.21824114358061}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10130785715963056, 'apogeeAltitude': 800.0505804532281, 'apogeeX': 1.012388389794578, 'apogeeY': 1.0095522781336168, 'impactTime': 42.06797353728733, 'impactX': 267.6297224691627, 'impactY': -78.64540140660262, 'impactVelocity': -19.357207990705515, 'initialStaticMargin': 3.1466946970181615, 'outOfRailStaticMargin': 3.1466946970181615, 'finalStaticMargin': 3.146694697025909, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 23.178814399210175, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.1846893894949218, 'drogueInflatedVelocity': 23.178814399210175}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131077777451165, 'apogeeAltitude': 800.0505837676162, 'apogeeX': 1.012427562352095, 'apogeeY': 1.0096324183844398, 'impactTime': 47.63149960291916, 'impactX': 294.5671947085225, 'impactY': -110.3142241273481, 'impactVelocity': -17.108269398349773, 'initialStaticMargin': 3.3317322070476023, 'outOfRailStaticMargin': 3.3317322070476023, 'finalStaticMargin': 3.3317322070544355, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 19.937657824281956, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.6887501477169633, 'drogueInflatedVelocity': 19.937657824281956}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10132080025527121, 'apogeeAltitude': 800.0505908327918, 'apogeeX': 1.012512325684515, 'apogeeY': 1.0096536513213699, 'impactTime': 48.902469119199345, 'impactX': 296.72716155655365, 'impactY': -113.17727790984802, 'impactVelocity': -15.887403082766355, 'initialStaticMargin': 3.337103432893376, 'outOfRailStaticMargin': 3.337103432893376, 'finalStaticMargin': 3.3371034329006335, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 29.95206889229639, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.0818714751858485, 'drogueInflatedVelocity': 29.95206889229639}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126558488052001, 'apogeeAltitude': 800.0505614991869, 'apogeeX': 1.0119537754782235, 'apogeeY': 1.00906879754232, 'impactTime': 48.42373472187704, 'impactX': 299.24897870407597, 'impactY': -114.2480428572181, 'impactVelocity': -16.952411681324673, 'initialStaticMargin': 3.1042620098679183, 'outOfRailStaticMargin': 3.1042620098679183, 'finalStaticMargin': 3.104262009875432, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 19.06533786525901, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4009716975762485, 'drogueInflatedVelocity': 18.165545536717058}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131959646085102, 'apogeeAltitude': 800.0505874977353, 'apogeeX': 1.0125113808717918, 'apogeeY': 1.0096982795226022, 'impactTime': 41.602967032760006, 'impactX': 263.55942366268334, 'impactY': -73.93732173262009, 'impactVelocity': -19.074496649405464, 'initialStaticMargin': 3.2338963308786135, 'outOfRailStaticMargin': 3.2338963308786135, 'finalStaticMargin': 3.2338963308854214, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 28.78786467377983, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.943892956529852, 'drogueInflatedVelocity': 28.78786467377983}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1013374187434588, 'apogeeAltitude': 800.0505977912449, 'apogeeX': 1.0127001297656666, 'apogeeY': 1.0099302974059616, 'impactTime': 44.64212718001535, 'impactX': 280.4982884506602, 'impactY': -92.99177583821644, 'impactVelocity': -18.31841285062564, 'initialStaticMargin': 3.4470738925533313, 'outOfRailStaticMargin': 3.4470738925533313, 'finalStaticMargin': 3.4470738925610362, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 20.827174961102294, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.8265720737633973, 'drogueInflatedVelocity': 20.827174961102294}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10135491704535238, 'apogeeAltitude': 800.0506103724356, 'apogeeX': 1.012870822606731, 'apogeeY': 1.0100833773490872, 'impactTime': 44.2556989377822, 'impactX': 278.78124141713255, 'impactY': -90.53581469457315, 'impactVelocity': -18.499449423893417, 'initialStaticMargin': 3.639581905961745, 'outOfRailStaticMargin': 3.639581905961745, 'finalStaticMargin': 3.6395819059695005, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 20.850834118628452, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.8317363572240557, 'drogueInflatedVelocity': 20.850834118628452}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127648647880609, 'apogeeAltitude': 800.0505586639019, 'apogeeX': 1.0120674128669018, 'apogeeY': 1.0092014004129146, 'impactTime': 42.98967567170806, 'impactX': 265.0800127764849, 'impactY': -79.11822620417789, 'impactVelocity': -17.349761606841575, 'initialStaticMargin': 2.8318480339764385, 'outOfRailStaticMargin': 2.8318480339764385, 'finalStaticMargin': 2.831848033983472, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 39.597025087032875, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 4.254559197932631, 'drogueInflatedVelocity': 39.597025087032875}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131545883471985, 'apogeeAltitude': 800.0505862831062, 'apogeeX': 1.0124765463109164, 'apogeeY': 1.0096903390116427, 'impactTime': 44.62169319259588, 'impactX': 279.857759481826, 'impactY': -93.33762709131172, 'impactVelocity': -18.23688522165918, 'initialStaticMargin': 3.407188195834101, 'outOfRailStaticMargin': 3.407188195834101, 'finalStaticMargin': 3.4071881958410155, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 21.78538055014072, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.9733252803864614, 'drogueInflatedVelocity': 21.78538055014072}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10132749662355116, 'apogeeAltitude': 800.0505918058161, 'apogeeX': 1.0125917186976965, 'apogeeY': 1.0097841197609254, 'impactTime': 49.32390382930387, 'impactX': 300.26014178659534, 'impactY': -119.42009742227184, 'impactVelocity': -16.103984977697987, 'initialStaticMargin': 3.378834941314848, 'outOfRailStaticMargin': 3.378834941314848, 'finalStaticMargin': 3.378834941322626, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 24.676077184139732, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.3973933742767497, 'drogueInflatedVelocity': 24.676077184139732}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131120167432611, 'apogeeAltitude': 800.0505814806588, 'apogeeX': 1.0124238613017296, 'apogeeY': 1.0095960747383104, 'impactTime': 44.022082800876234, 'impactX': 276.696140628389, 'impactY': -90.32708191015088, 'impactVelocity': -18.446229924793762, 'initialStaticMargin': 3.1329038575498895, 'outOfRailStaticMargin': 3.1329038575498895, 'finalStaticMargin': 3.132903857557493, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 22.511856932237542, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.0854046854827883, 'drogueInflatedVelocity': 22.511856932237542}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10138084422195394, 'apogeeAltitude': 800.050624122327, 'apogeeX': 1.013129405404264, 'apogeeY': 1.0103391321689108, 'impactTime': 41.61990917740144, 'impactX': 267.6856730007691, 'impactY': -73.25140473084211, 'impactVelocity': -19.95082971466594, 'initialStaticMargin': 3.675775439202067, 'outOfRailStaticMargin': 3.675775439202067, 'finalStaticMargin': 3.6757754392090614, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 21.70837711427712, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.6976404419200655, 'drogueInflatedVelocity': 19.98750096734112}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126173882256319, 'apogeeAltitude': 800.0505549425598, 'apogeeX': 1.011916163398446, 'apogeeY': 1.0090346582105414, 'impactTime': 43.16832314997346, 'impactX': 274.7261288858093, 'impactY': -83.38301570316862, 'impactVelocity': -19.184266485513778, 'initialStaticMargin': 2.9497239515503413, 'outOfRailStaticMargin': 2.9497239515503413, 'finalStaticMargin': 2.9497239515572304, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 21.025528866218444, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.5990573862161896, 'drogueInflatedVelocity': 19.353761707699178}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1013078598071799, 'apogeeAltitude': 800.050582152126, 'apogeeX': 1.012389862060319, 'apogeeY': 1.0095596993781537, 'impactTime': 46.20938588919448, 'impactX': 284.6647227073546, 'impactY': -100.55037563254723, 'impactVelocity': -17.03038775240887, 'initialStaticMargin': 3.2392423701437467, 'outOfRailStaticMargin': 3.2392423701437467, 'finalStaticMargin': 3.239242370150792, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 28.11845737115387, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.860849750570314, 'drogueInflatedVelocity': 28.11845737115387}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126619102051365, 'apogeeAltitude': 800.0505556878859, 'apogeeX': 1.0119841650510677, 'apogeeY': 1.0091991478118767, 'impactTime': 41.602963978014245, 'impactX': 264.09548340718237, 'impactY': -75.82437647963432, 'impactVelocity': -19.274733843630628, 'initialStaticMargin': 3.047793169391516, 'outOfRailStaticMargin': 3.047793169391516, 'finalStaticMargin': 3.047793169398126, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 26.54236045386993, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.657820029923811, 'drogueInflatedVelocity': 26.54236045386993}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10130984604702838, 'apogeeAltitude': 800.0505806819413, 'apogeeX': 1.012411733867347, 'apogeeY': 1.0095898193611268, 'impactTime': 44.6912817734798, 'impactX': 283.37725941032267, 'impactY': -90.33449842602121, 'impactVelocity': -18.716596739060464, 'initialStaticMargin': 3.1414386472067486, 'outOfRailStaticMargin': 3.1414386472067486, 'finalStaticMargin': 3.141438647214358, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 20.611670503436315, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.1832680451359314, 'drogueInflatedVelocity': 16.979676188331133}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131453770766002, 'apogeeAltitude': 800.0505876568363, 'apogeeX': 1.0124537190225347, 'apogeeY': 1.0096115566094916, 'impactTime': 35.43868215939611, 'impactX': 242.37165346269657, 'impactY': -27.50627340579074, 'impactVelocity': -24.384075714264007, 'initialStaticMargin': 3.3270329589064382, 'outOfRailStaticMargin': 3.3270329589064382, 'finalStaticMargin': 3.3270329589134833, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 25.694670797215153, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.5794793378108338, 'drogueInflatedVelocity': 19.23955467452909}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126192052776722, 'apogeeAltitude': 800.0505519801434, 'apogeeX': 1.011917414965788, 'apogeeY': 1.0090335716722532, 'impactTime': 47.0861649711723, 'impactX': 294.264121320868, 'impactY': -105.2143332314258, 'impactVelocity': -17.65682917757014, 'initialStaticMargin': 2.788941152079757, 'outOfRailStaticMargin': 2.788941152079757, 'finalStaticMargin': 2.788941152086136, 'numberOfEvents': 1, 'executionTime': 0.125, 'maxVelocity': 19.682730912570847, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.1322720335374543, 'drogueInflatedVelocity': 16.705688212623244}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10134844577510249, 'apogeeAltitude': 800.0506043106861, 'apogeeX': 1.0128053128836512, 'apogeeY': 1.0100145766060096, 'impactTime': 45.979082986744956, 'impactX': 285.84304771557197, 'impactY': -101.26484659384289, 'impactVelocity': -17.59997464604417, 'initialStaticMargin': 3.4414248267672862, 'outOfRailStaticMargin': 3.4414248267672862, 'finalStaticMargin': 3.4414248267742846, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 22.190236838368794, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.0348614609289735, 'drogueInflatedVelocity': 22.190236838368794}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126344746511176, 'apogeeAltitude': 800.0505539955595, 'apogeeX': 1.0119329469872116, 'apogeeY': 1.009050185846586, 'impactTime': 45.28895815090126, 'impactX': 282.3836147806801, 'impactY': -98.22671543877068, 'impactVelocity': -17.87610797122927, 'initialStaticMargin': 2.8196199229466874, 'outOfRailStaticMargin': 2.8196199229466874, 'finalStaticMargin': 2.819619922953787, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 22.350121897480086, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.0647309589460425, 'drogueInflatedVelocity': 22.350121897480086}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10136930153591261, 'apogeeAltitude': 800.0506125832089, 'apogeeX': 1.0130031595535327, 'apogeeY': 1.0101683911363017, 'impactTime': 46.82331572757664, 'impactX': 288.6594992427791, 'impactY': -106.07129797772734, 'impactVelocity': -17.060846755712582, 'initialStaticMargin': 3.191562416455101, 'outOfRailStaticMargin': 3.191562416455101, 'finalStaticMargin': 3.1915624164624323, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 24.492540128443203, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.375294060530426, 'drogueInflatedVelocity': 24.492540128443203}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012813133740215, 'apogeeAltitude': 800.0505636732539, 'apogeeX': 1.0121175068477413, 'apogeeY': 1.009259000927253, 'impactTime': 45.4190884263389, 'impactX': 286.2971782481363, 'impactY': -95.43542775619454, 'impactVelocity': -18.327195191577946, 'initialStaticMargin': 2.9154214790249173, 'outOfRailStaticMargin': 2.9154214790249173, 'finalStaticMargin': 2.915421479031605, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 20.269085253716934, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.2460465097287883, 'drogueInflatedVelocity': 17.305908916672642}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10124676575267887, 'apogeeAltitude': 800.0505459810279, 'apogeeX': 1.0117641365676493, 'apogeeY': 1.0088731865501146, 'impactTime': 39.04388340451574, 'impactX': 246.67420521833245, 'impactY': -58.39774103155447, 'impactVelocity': -19.142811986126144, 'initialStaticMargin': 2.837927181423768, 'outOfRailStaticMargin': 2.837927181423768, 'finalStaticMargin': 2.837927181430828, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 40.599461102284145, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 4.395967518695923, 'drogueInflatedVelocity': 40.599461102284145}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127310175113598, 'apogeeAltitude': 800.0505593537985, 'apogeeX': 1.0120184785173678, 'apogeeY': 1.00909047129995, 'impactTime': 45.4025616984843, 'impactX': 279.752148449749, 'impactY': -94.84980007230294, 'impactVelocity': -17.101314120052617, 'initialStaticMargin': 2.822481888634725, 'outOfRailStaticMargin': 2.822481888634725, 'finalStaticMargin': 2.822481888641849, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 31.25187655073632, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.2694171662414546, 'drogueInflatedVelocity': 31.25187655073632}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127713039406414, 'apogeeAltitude': 800.0505652799093, 'apogeeX': 1.0120695221746698, 'apogeeY': 1.0091857382828693, 'impactTime': 48.89155312038297, 'impactX': 297.3354483187782, 'impactY': -116.08015548461103, 'impactVelocity': -16.08456274228198, 'initialStaticMargin': 3.0585725435014366, 'outOfRailStaticMargin': 3.0585725435014366, 'finalStaticMargin': 3.0585725435086415, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 27.076614130872013, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.73516438050333, 'drogueInflatedVelocity': 27.076614130872013}
